ID_subj;ID_exp;timeVideo;trialType;ImgCondition;response;adaptedResponse
15;affordant;670;external;-2;6;0
15;affordant;700;external;1;6;0
15;affordant;670;external;2;4;1
15;affordant;700;external;1;4;1
15;affordant;700;external;0;4;1
15;affordant;670;external;1;4;1
15;affordant;670;external;2;4;1
15;affordant;670;external;-1;6;0
15;affordant;670;external;0;6;0
15;affordant;670;external;0;6;0
15;affordant;700;external;2;4;1
15;affordant;700;external;-2;6;0
15;affordant;700;external;0;6;0
15;affordant;700;external;2;4;1
15;affordant;700;external;-1;6;0
15;affordant;670;external;1;4;1
16;affordant;700;external;-1;6;0
16;affordant;670;external;0;6;0
16;affordant;670;external;1;4;1
16;affordant;700;external;0;4;1
16;affordant;670;external;-2;6;0
16;affordant;700;external;-1;6;0
16;affordant;670;external;-1;6;0
16;affordant;700;external;1;4;1
16;affordant;670;external;0;4;1
16;affordant;670;external;-2;6;0
16;affordant;670;external;-1;6;0
16;affordant;700;external;2;4;1
16;affordant;700;external;0;4;1
16;affordant;700;external;1;4;1
16;affordant;700;external;-2;6;0
16;affordant;670;external;2;4;1
16;affordant;700;external;2;4;1
16;affordant;670;external;2;4;1
16;affordant;670;external;1;4;1
16;affordant;700;external;-2;6;0
16;affordant;670;external;0;6;0
16;affordant;670;external;-1;6;0
16;affordant;700;external;0;4;1
16;affordant;670;external;1;4;1
16;affordant;670;external;2;4;1
16;affordant;700;external;-1;6;0
16;affordant;670;external;-1;6;0
16;affordant;700;external;-2;6;0
16;affordant;670;external;-2;6;0
16;affordant;700;external;1;4;1
16;affordant;700;external;-2;6;0
16;affordant;700;external;0;4;1
16;affordant;670;external;0;4;1
16;affordant;670;external;1;4;1
16;affordant;700;external;1;4;1
16;affordant;700;external;2;4;1
16;affordant;670;external;-2;6;0
16;affordant;670;external;2;4;1
16;affordant;700;external;-1;6;0
16;affordant;700;external;2;4;1
16;affordant;670;external;2;4;1
16;affordant;700;external;1;4;1
16;affordant;670;external;-2;6;0
16;affordant;670;external;0;6;0
16;affordant;700;external;-2;6;0
16;affordant;700;external;0;4;1
16;affordant;700;external;0;4;1
16;affordant;670;external;1;4;1
16;affordant;670;external;0;4;1
16;affordant;670;external;-2;6;0
16;affordant;670;external;-1;6;0
16;affordant;700;external;-1;6;0
16;affordant;700;external;2;4;1
16;affordant;700;external;-2;6;0
16;affordant;700;external;1;4;1
16;affordant;700;external;-1;6;0
16;affordant;670;external;-1;6;0
16;affordant;670;external;2;4;1
16;affordant;670;external;1;4;1
16;affordant;700;external;2;4;1
16;affordant;670;external;1;4;1
16;affordant;670;external;-2;6;0
16;affordant;700;external;2;4;1
16;affordant;700;external;-2;6;0
16;affordant;670;external;2;4;1
16;affordant;700;external;1;4;1
16;affordant;700;external;-1;6;0
16;affordant;700;external;2;4;1
16;affordant;670;external;0;4;1
16;affordant;670;external;2;4;1
16;affordant;700;external;0;6;0
16;affordant;700;external;0;4;1
16;affordant;670;external;-1;6;0
16;affordant;700;external;1;4;1
16;affordant;670;external;1;4;1
16;affordant;670;external;-1;6;0
16;affordant;670;external;-2;6;0
16;affordant;700;external;-2;6;0
16;affordant;670;external;0;4;1
16;affordant;700;external;-1;6;0
16;affordant;670;external;0;4;1
16;affordant;700;external;-1;6;0
16;affordant;670;external;1;4;1
16;affordant;700;external;-2;6;0
16;affordant;670;external;2;4;1
16;affordant;670;external;0;6;0
16;affordant;700;external;1;4;1
16;affordant;700;external;2;4;1
16;affordant;670;external;-1;6;0
16;affordant;670;external;-2;6;0
16;affordant;700;external;-2;6;0
16;affordant;700;external;0;6;0
16;affordant;670;external;-2;6;0
16;affordant;700;external;2;4;1
16;affordant;670;external;1;4;1
16;affordant;700;external;1;4;1
16;affordant;700;external;0;6;0
16;affordant;700;external;-1;6;0
16;affordant;670;external;-1;6;0
16;affordant;670;external;2;4;1
16;affordant;670;self;1;4;1
16;affordant;670;self;2;4;1
16;affordant;700;self;-1;6;0
16;affordant;670;self;0;4;1
16;affordant;700;self;1;6;0
16;affordant;700;self;-1;6;0
16;affordant;700;self;0;4;1
16;affordant;670;self;-1;6;0
16;affordant;700;self;2;4;1
16;affordant;670;self;2;4;1
16;affordant;670;self;-2;6;0
16;affordant;700;self;-2;6;0
16;affordant;700;self;0;6;0
16;affordant;670;self;1;4;1
16;affordant;700;self;2;4;1
16;affordant;700;self;1;4;1
16;affordant;670;self;-1;6;0
16;affordant;670;self;-2;6;0
16;affordant;700;self;-2;6;0
16;affordant;670;self;0;4;1
16;affordant;700;self;-1;6;0
16;affordant;700;self;1;4;1
16;affordant;670;self;2;4;1
16;affordant;670;self;-2;6;0
16;affordant;700;self;2;4;1
16;affordant;700;self;0;6;0
16;affordant;670;self;1;4;1
16;affordant;700;self;-1;6;0
16;affordant;700;self;-2;6;0
16;affordant;670;self;1;4;1
16;affordant;670;self;-2;6;0
16;affordant;670;self;0;4;1
16;affordant;670;self;0;4;1
16;affordant;700;self;2;4;1
16;affordant;670;self;-1;6;0
16;affordant;700;self;1;4;1
16;affordant;670;self;-1;6;0
16;affordant;700;self;0;6;0
16;affordant;700;self;-2;6;0
16;affordant;670;self;2;4;1
16;affordant;670;self;0;4;1
16;affordant;670;self;-2;6;0
16;affordant;700;self;2;4;1
16;affordant;670;self;1;4;1
16;affordant;700;self;0;4;1
16;affordant;670;self;2;4;1
16;affordant;700;self;-1;6;0
16;affordant;700;self;0;6;0
16;affordant;700;self;2;4;1
16;affordant;670;self;1;4;1
16;affordant;670;self;-2;6;0
16;affordant;670;self;-1;6;0
16;affordant;700;self;1;4;1
16;affordant;700;self;-2;6;0
16;affordant;700;self;-2;6;0
16;affordant;670;self;-1;6;0
16;affordant;700;self;1;4;1
16;affordant;670;self;2;4;1
16;affordant;670;self;0;6;0
16;affordant;700;self;-1;6;0
16;affordant;670;self;2;4;1
16;affordant;670;self;-1;6;0
16;affordant;700;self;0;6;0
16;affordant;670;self;-1;6;0
16;affordant;670;self;0;6;0
16;affordant;700;self;-2;6;0
16;affordant;700;self;-1;6;0
16;affordant;670;self;2;4;1
16;affordant;700;self;0;4;1
16;affordant;670;self;0;6;0
16;affordant;700;self;2;4;1
16;affordant;670;self;-2;6;0
16;affordant;670;self;1;4;1
16;affordant;700;self;-2;6;0
16;affordant;700;self;2;4;1
16;affordant;700;self;1;4;1
16;affordant;700;self;1;4;1
16;affordant;670;self;-2;6;0
16;affordant;670;self;1;4;1
16;affordant;700;self;-1;6;0
16;affordant;670;self;1;4;1
16;affordant;700;self;1;4;1
16;affordant;670;self;-2;6;0
16;affordant;700;self;-1;6;0
16;affordant;700;self;-2;6;0
16;affordant;700;self;2;4;1
16;affordant;700;self;-1;6;0
16;affordant;670;self;-1;6;0
16;affordant;670;self;2;4;1
16;affordant;670;self;0;6;0
16;affordant;700;self;2;4;1
16;affordant;700;self;0;6;0
16;affordant;670;self;1;4;1
16;affordant;670;self;0;6;0
16;affordant;700;self;-2;6;0
16;affordant;700;self;0;6;0
16;affordant;670;self;2;4;1
16;affordant;670;self;-1;6;0
16;affordant;700;self;1;4;1
16;affordant;670;self;-2;6;0
17;affordant;700;external;0;6;0
17;affordant;700;external;-2;6;0
17;affordant;700;external;2;4;1
17;affordant;670;external;0;6;0
17;affordant;700;external;1;4;1
17;affordant;700;external;-1;6;0
17;affordant;670;external;1;6;0
17;affordant;670;external;2;4;1
17;affordant;700;external;-2;6;0
17;affordant;700;external;-1;6;0
17;affordant;670;external;-2;6;0
17;affordant;700;external;2;4;1
17;affordant;700;external;1;4;1
17;affordant;700;external;0;6;0
17;affordant;670;external;-2;6;0
17;affordant;670;external;-1;6;0
17;affordant;670;external;2;4;1
17;affordant;670;external;0;4;1
17;affordant;670;external;1;4;1
17;affordant;670;external;-1;6;0
17;affordant;700;external;-1;6;0
17;affordant;670;external;0;6;0
17;affordant;700;external;2;4;1
17;affordant;700;external;-2;6;0
17;affordant;670;external;1;4;1
17;affordant;700;external;1;4;1
17;affordant;670;external;2;4;1
17;affordant;670;external;1;4;1
17;affordant;700;external;-1;6;0
17;affordant;670;external;-2;6;0
17;affordant;670;external;0;6;0
17;affordant;670;external;-1;6;0
17;affordant;670;external;2;4;1
17;affordant;700;external;1;4;1
17;affordant;700;external;-2;6;0
17;affordant;700;external;0;4;1
17;affordant;700;external;0;4;1
17;affordant;700;external;2;4;1
17;affordant;670;external;-1;6;0
17;affordant;670;external;-2;6;0
17;affordant;670;external;2;4;1
17;affordant;700;external;-1;6;0
17;affordant;700;external;2;4;1
17;affordant;700;external;-2;6;0
17;affordant;670;external;2;4;1
17;affordant;700;external;0;6;0
17;affordant;670;external;-2;6;0
17;affordant;670;external;-1;6;0
17;affordant;700;external;-1;6;0
17;affordant;670;external;1;4;1
17;affordant;670;external;-2;6;0
17;affordant;700;external;1;4;1
17;affordant;670;external;0;4;1
17;affordant;700;external;0;4;1
17;affordant;700;external;2;4;1
17;affordant;700;external;1;4;1
17;affordant;670;external;-1;6;0
17;affordant;670;external;0;6;0
17;affordant;700;external;-2;6;0
17;affordant;670;external;1;4;1
17;affordant;700;external;2;4;1
17;affordant;700;external;-1;6;0
17;affordant;670;external;2;4;1
17;affordant;670;external;0;4;1
17;affordant;700;external;1;4;1
17;affordant;670;external;0;4;1
17;affordant;700;external;-1;6;0
17;affordant;670;external;-1;6;0
17;affordant;700;external;0;6;0
17;affordant;670;external;1;4;1
17;affordant;670;external;-2;6;0
17;affordant;670;external;1;4;1
17;affordant;700;external;1;4;1
17;affordant;670;external;2;4;1
17;affordant;700;external;2;4;1
17;affordant;700;external;-2;6;0
17;affordant;700;external;0;4;1
17;affordant;700;external;-2;6;0
17;affordant;670;external;-2;6;0
17;affordant;670;external;-1;6;0
17;affordant;700;external;-1;6;0
17;affordant;670;external;-1;6;0
17;affordant;700;external;2;4;1
17;affordant;700;external;1;4;1
17;affordant;700;external;2;4;1
17;affordant;670;external;2;4;1
17;affordant;700;external;-1;6;0
17;affordant;700;external;-2;6;0
17;affordant;670;external;-1;6;0
17;affordant;700;external;1;4;1
17;affordant;670;external;0;6;0
17;affordant;670;external;-2;6;0
17;affordant;670;external;2;4;1
17;affordant;670;external;1;4;1
17;affordant;670;external;0;4;1
17;affordant;700;external;0;4;1
17;affordant;700;external;0;4;1
17;affordant;670;external;1;4;1
17;affordant;700;external;-2;6;0
17;affordant;670;external;-2;6;0
17;affordant;700;self;1;4;1
17;affordant;670;self;-2;6;0
17;affordant;700;self;2;4;1
17;affordant;670;self;2;4;1
17;affordant;670;self;0;6;0
17;affordant;670;self;1;4;1
17;affordant;670;self;-1;6;0
17;affordant;670;self;-2;6;0
17;affordant;700;self;-2;6;0
17;affordant;700;self;1;4;1
17;affordant;700;self;2;4;1
17;affordant;670;self;-1;6;0
17;affordant;670;self;1;4;1
17;affordant;700;self;-1;6;0
17;affordant;700;self;-2;6;0
17;affordant;700;self;0;4;1
17;affordant;670;self;2;4;1
17;affordant;700;self;-1;6;0
17;affordant;700;self;0;4;1
17;affordant;670;self;0;4;1
17;affordant;670;self;0;6;0
17;affordant;700;self;-2;6;0
17;affordant;700;self;1;4;1
17;affordant;670;self;1;4;1
17;affordant;700;self;-2;6;0
17;affordant;670;self;-1;6;0
17;affordant;700;self;2;4;1
17;affordant;670;self;2;4;1
17;affordant;700;self;-1;6;0
17;affordant;700;self;0;6;0
17;affordant;670;self;-1;6;0
17;affordant;670;self;-2;6;0
17;affordant;700;self;0;6;0
17;affordant;670;self;2;4;1
17;affordant;670;self;1;4;1
17;affordant;670;self;-2;6;0
17;affordant;700;self;-1;6;0
17;affordant;700;self;2;4;1
17;affordant;670;self;0;6;0
17;affordant;700;self;1;4;1
17;affordant;670;self;0;6;0
17;affordant;670;self;-2;6;0
17;affordant;670;self;-2;6;0
17;affordant;670;self;2;4;1
17;affordant;670;self;2;4;1
17;affordant;670;self;1;4;1
17;affordant;700;self;0;4;1
17;affordant;700;self;2;4;1
17;affordant;700;self;0;4;1
17;affordant;700;self;-2;6;0
17;affordant;700;self;-1;6;0
17;affordant;700;self;-2;6;0
17;affordant;700;self;2;4;1
17;affordant;670;self;0;6;0
17;affordant;700;self;1;4;1
17;affordant;670;self;-1;6;0
17;affordant;700;self;1;4;1
17;affordant;670;self;1;4;1
17;affordant;700;self;-1;6;0
17;affordant;670;self;-1;6;0
17;affordant;700;self;-2;6;0
17;affordant;700;self;-1;6;0
17;affordant;670;self;-2;6;0
17;affordant;700;self;0;4;1
17;affordant;700;self;2;4;1
17;affordant;700;self;1;4;1
17;affordant;700;self;1;4;1
17;affordant;700;self;0;4;1
17;affordant;670;self;2;4;1
17;affordant;670;self;-1;6;0
17;affordant;670;self;-1;6;0
17;affordant;670;self;1;4;1
17;affordant;670;self;0;6;0
17;affordant;670;self;-2;6;0
17;affordant;700;self;-1;6;0
17;affordant;670;self;2;4;1
17;affordant;670;self;1;4;1
17;affordant;700;self;2;4;1
17;affordant;700;self;-2;6;0
17;affordant;670;self;0;6;0
17;affordant;670;self;1;6;0
17;affordant;670;self;-2;6;0
17;affordant;670;self;-2;6;0
17;affordant;700;self;-2;6;0
17;affordant;700;self;1;4;1
17;affordant;700;self;-2;6;0
17;affordant;670;self;0;4;1
17;affordant;700;self;-1;6;0
17;affordant;700;self;-1;6;0
17;affordant;670;self;0;4;1
17;affordant;700;self;2;4;1
17;affordant;670;self;2;4;1
17;affordant;670;self;-1;6;0
17;affordant;700;self;0;4;1
17;affordant;670;self;1;4;1
17;affordant;700;self;2;4;1
17;affordant;700;self;0;4;1
17;affordant;670;self;-1;6;0
17;affordant;700;self;1;4;1
17;affordant;670;self;2;4;1
18;affordant;670;self;-1;6;0
18;affordant;670;self;0;4;1
18;affordant;670;self;-2;6;0
18;affordant;670;self;1;4;1
18;affordant;700;self;2;4;1
18;affordant;670;self;2;4;1
18;affordant;670;self;-1;6;0
18;affordant;700;self;-1;6;0
18;affordant;670;self;-2;6;0
18;affordant;670;self;2;4;1
18;affordant;700;self;1;4;1
18;affordant;670;self;1;4;1
18;affordant;700;self;0;4;1
18;affordant;700;self;0;6;0
18;affordant;700;self;-2;6;0
18;affordant;700;self;-2;6;0
18;affordant;700;self;-1;6;0
18;affordant;700;self;2;4;1
18;affordant;700;self;1;4;1
18;affordant;670;self;0;6;0
18;affordant;670;self;0;6;0
18;affordant;700;self;1;4;1
18;affordant;700;self;-2;6;0
18;affordant;700;self;-1;6;0
18;affordant;700;self;-1;6;0
18;affordant;700;self;0;4;1
18;affordant;670;self;1;4;1
18;affordant;700;self;0;4;1
18;affordant;700;self;2;4;1
18;affordant;670;self;-2;6;0
18;affordant;670;self;2;4;1
18;affordant;670;self;-1;6;0
18;affordant;700;self;1;4;1
18;affordant;700;self;2;4;1
18;affordant;670;self;1;4;1
18;affordant;700;self;-2;6;0
18;affordant;670;self;-1;6;0
18;affordant;670;self;0;6;0
18;affordant;670;self;-2;6;0
18;affordant;670;self;2;4;1
18;affordant;700;self;2;4;1
18;affordant;670;self;1;4;1
18;affordant;700;self;1;4;1
18;affordant;700;self;-1;6;0
18;affordant;670;self;-2;6;0
18;affordant;670;self;0;6;0
18;affordant;670;self;0;4;1
18;affordant;700;self;0;4;1
18;affordant;670;self;-1;6;0
18;affordant;700;self;-2;6;0
18;affordant;670;self;2;4;1
18;affordant;700;self;0;4;1
18;affordant;700;self;1;4;1
18;affordant;670;self;-1;6;0
18;affordant;700;self;2;4;1
18;affordant;700;self;-1;6;0
18;affordant;670;self;1;4;1
18;affordant;700;self;-2;6;0
18;affordant;670;self;2;4;1
18;affordant;670;self;-2;4;1
18;affordant;670;self;2;4;1
18;affordant;700;self;-2;6;0
18;affordant;700;self;2;4;1
18;affordant;670;self;-2;6;0
18;affordant;670;self;-1;6;0
18;affordant;670;self;2;4;1
18;affordant;670;self;1;4;1
18;affordant;700;self;2;4;1
18;affordant;670;self;0;4;1
18;affordant;670;self;-2;6;0
18;affordant;700;self;1;4;1
18;affordant;700;self;-1;6;0
18;affordant;670;self;1;4;1
18;affordant;670;self;0;6;0
18;affordant;670;self;-1;4;1
18;affordant;700;self;0;6;0
18;affordant;700;self;-1;6;0
18;affordant;700;self;-2;6;0
18;affordant;700;self;0;4;1
18;affordant;700;self;1;4;1
18;affordant;670;self;-2;6;0
18;affordant;700;self;-1;4;1
18;affordant;670;self;0;4;1
18;affordant;670;self;2;4;1
18;affordant;700;self;0;4;1
18;affordant;700;self;0;4;1
18;affordant;700;self;-2;6;0
18;affordant;670;self;-2;6;0
18;affordant;670;self;1;4;1
18;affordant;670;self;-1;6;0
18;affordant;670;self;0;4;1
18;affordant;700;self;1;4;1
18;affordant;700;self;2;4;1
18;affordant;700;self;-2;6;0
18;affordant;670;self;-1;6;0
18;affordant;700;self;2;4;1
18;affordant;700;self;-1;6;0
18;affordant;670;self;1;4;1
18;affordant;670;self;2;4;1
18;affordant;700;self;1;4;1
18;affordant;700;external;-1;6;0
18;affordant;670;external;-1;6;0
18;affordant;700;external;2;4;1
18;affordant;700;external;-2;6;0
18;affordant;670;external;1;4;1
18;affordant;700;external;-1;6;0
18;affordant;670;external;0;4;1
18;affordant;670;external;2;4;1
18;affordant;700;external;2;4;1
18;affordant;670;external;2;4;1
18;affordant;670;external;-1;6;0
18;affordant;670;external;-2;6;0
18;affordant;700;external;1;4;1
18;affordant;670;external;1;4;1
18;affordant;700;external;1;4;1
18;affordant;670;external;-2;6;0
18;affordant;700;external;0;4;1
18;affordant;700;external;0;4;1
18;affordant;700;external;-2;6;0
18;affordant;670;external;0;4;1
18;affordant;670;external;-2;6;0
18;affordant;700;external;-2;6;0
18;affordant;700;external;-2;6;0
18;affordant;700;external;1;4;1
18;affordant;670;external;1;4;1
18;affordant;670;external;0;4;1
18;affordant;700;external;1;4;1
18;affordant;670;external;-2;6;0
18;affordant;700;external;0;4;1
18;affordant;700;external;2;4;1
18;affordant;700;external;0;6;0
18;affordant;700;external;-1;6;0
18;affordant;670;external;1;4;1
18;affordant;670;external;2;4;1
18;affordant;670;external;2;4;1
18;affordant;670;external;0;6;0
18;affordant;700;external;-1;4;1
18;affordant;670;external;-1;6;0
18;affordant;700;external;2;4;1
18;affordant;670;external;-1;6;0
18;affordant;670;external;-1;6;0
18;affordant;700;external;1;4;1
18;affordant;700;external;2;4;1
18;affordant;670;external;-2;6;0
18;affordant;670;external;2;4;1
18;affordant;670;external;1;4;1
18;affordant;700;external;2;4;1
18;affordant;670;external;1;4;1
18;affordant;670;external;2;4;1
18;affordant;700;external;0;6;0
18;affordant;670;external;-1;6;0
18;affordant;670;external;0;6;0
18;affordant;700;external;0;6;0
18;affordant;670;external;0;4;1
18;affordant;700;external;1;4;1
18;affordant;700;external;-2;6;0
18;affordant;700;external;-2;6;0
18;affordant;700;external;-1;6;0
18;affordant;670;external;-2;6;0
18;affordant;700;external;-1;4;1
18;affordant;670;external;1;4;1
18;affordant;670;external;0;4;1
18;affordant;700;external;1;4;1
18;affordant;700;external;0;4;1
18;affordant;700;external;2;4;1
18;affordant;700;external;1;4;1
18;affordant;670;external;2;4;1
18;affordant;670;external;1;4;1
18;affordant;670;external;-1;6;0
18;affordant;670;external;-1;6;0
18;affordant;700;external;0;6;0
18;affordant;670;external;2;4;1
18;affordant;700;external;2;4;1
18;affordant;670;external;-2;6;0
18;affordant;700;external;-2;6;0
18;affordant;700;external;-2;6;0
18;affordant;670;external;0;6;0
18;affordant;700;external;-1;6;0
18;affordant;700;external;-1;4;1
18;affordant;670;external;-2;6;0
18;affordant;700;external;1;4;1
18;affordant;700;external;0;6;0
18;affordant;670;external;0;6;0
18;affordant;670;external;2;4;1
18;affordant;700;external;-1;6;0
18;affordant;670;external;1;4;1
18;affordant;700;external;0;4;1
18;affordant;700;external;-2;6;0
18;affordant;670;external;-1;6;0
18;affordant;670;external;-2;6;0
18;affordant;670;external;-2;6;0
18;affordant;670;external;0;6;0
18;affordant;670;external;2;4;1
18;affordant;700;external;1;4;1
18;affordant;700;external;-1;6;0
18;affordant;700;external;2;4;1
18;affordant;700;external;2;4;1
18;affordant;700;external;-2;6;0
18;affordant;670;external;-1;6;0
18;affordant;670;external;1;4;1
19;affordant;670;external;0;6;0
19;affordant;700;external;-1;6;0
19;affordant;700;external;1;4;1
19;affordant;700;external;-2;6;0
19;affordant;700;external;1;4;1
19;affordant;670;external;1;4;1
19;affordant;670;external;1;4;1
19;affordant;670;external;-2;6;0
19;affordant;700;external;-1;6;0
19;affordant;700;external;0;4;1
19;affordant;670;external;-1;6;0
19;affordant;670;external;0;4;1
19;affordant;670;external;-1;6;0
19;affordant;670;external;2;4;1
19;affordant;700;external;2;4;1
19;affordant;670;external;-2;6;0
19;affordant;700;external;0;4;1
19;affordant;700;external;-2;6;0
19;affordant;700;external;2;4;1
19;affordant;670;external;2;4;1
19;affordant;700;external;-1;6;0
19;affordant;700;external;0;4;1
19;affordant;670;external;-1;6;0
19;affordant;700;external;-1;6;0
19;affordant;700;external;2;4;1
19;affordant;670;external;1;4;1
19;affordant;700;external;2;4;1
19;affordant;700;external;0;4;1
19;affordant;670;external;-2;6;0
19;affordant;700;external;-2;6;0
19;affordant;700;external;-2;6;0
19;affordant;670;external;-1;6;0
19;affordant;670;external;0;4;1
19;affordant;700;external;1;4;1
19;affordant;670;external;1;4;1
19;affordant;700;external;1;4;1
19;affordant;670;external;-2;6;0
19;affordant;670;external;2;4;1
19;affordant;670;external;0;6;0
19;affordant;670;external;2;4;1
19;affordant;700;external;0;4;1
19;affordant;670;external;2;4;1
19;affordant;670;external;-1;6;0
19;affordant;670;external;0;6;0
19;affordant;670;external;0;6;0
19;affordant;670;external;2;4;1
19;affordant;700;external;2;4;1
19;affordant;670;external;-1;6;0
19;affordant;700;external;-1;6;0
19;affordant;700;external;-2;6;0
19;affordant;670;external;-2;6;0
19;affordant;700;external;0;4;1
19;affordant;670;external;1;4;1
19;affordant;670;external;-2;6;0
19;affordant;700;external;-1;6;0
19;affordant;700;external;-2;6;0
19;affordant;700;external;2;4;1
19;affordant;670;external;1;4;1
19;affordant;700;external;1;4;1
19;affordant;700;external;1;4;1
19;affordant;700;external;-1;6;0
19;affordant;700;external;2;4;1
19;affordant;700;external;0;4;1
19;affordant;670;external;2;4;1
19;affordant;700;external;2;4;1
19;affordant;670;external;-1;6;0
19;affordant;670;external;1;4;1
19;affordant;700;external;1;4;1
19;affordant;700;external;-2;6;0
19;affordant;700;external;-2;6;0
19;affordant;670;external;0;4;1
19;affordant;700;external;1;6;0
19;affordant;700;external;-1;6;0
19;affordant;670;external;2;4;1
19;affordant;700;external;0;6;0
19;affordant;670;external;-2;6;0
19;affordant;670;external;-1;4;1
19;affordant;670;external;0;6;0
19;affordant;670;external;-2;6;0
19;affordant;670;external;1;6;0
19;affordant;700;external;-1;6;0
19;affordant;670;external;2;6;0
19;affordant;700;external;0;6;0
19;affordant;700;external;2;4;1
19;affordant;700;external;1;4;1
19;affordant;670;external;0;6;0
19;affordant;700;external;-2;6;0
19;affordant;700;external;-2;6;0
19;affordant;670;external;-1;6;0
19;affordant;700;external;-1;6;0
19;affordant;670;external;1;6;0
19;affordant;670;external;1;4;1
19;affordant;700;external;0;6;0
19;affordant;700;external;1;6;0
19;affordant;670;external;-2;6;0
19;affordant;700;external;2;4;1
19;affordant;670;external;2;4;1
19;affordant;670;external;0;4;1
19;affordant;670;external;-1;6;0
19;affordant;670;external;-2;6;0
19;affordant;670;self;-2;6;0
19;affordant;670;self;0;6;0
19;affordant;700;self;2;4;1
19;affordant;670;self;-2;6;0
19;affordant;700;self;1;4;1
19;affordant;670;self;2;4;1
19;affordant;700;self;0;6;0
19;affordant;700;self;-2;6;0
19;affordant;700;self;2;4;1
19;affordant;700;self;1;6;0
19;affordant;670;self;-1;6;0
19;affordant;670;self;2;4;1
19;affordant;700;self;-1;6;0
19;affordant;700;self;0;4;1
19;affordant;700;self;-2;6;0
19;affordant;670;self;0;6;0
19;affordant;670;self;-1;6;0
19;affordant;700;self;-1;4;1
19;affordant;670;self;1;4;1
19;affordant;670;self;1;4;1
19;affordant;670;self;-2;6;0
19;affordant;700;self;0;4;1
19;affordant;700;self;-1;6;0
19;affordant;700;self;0;6;0
19;affordant;700;self;1;4;1
19;affordant;700;self;2;4;1
19;affordant;670;self;2;4;1
19;affordant;700;self;-1;6;0
19;affordant;670;self;-1;6;0
19;affordant;700;self;-2;6;0
19;affordant;700;self;-2;6;0
19;affordant;670;self;0;4;1
19;affordant;670;self;1;4;1
19;affordant;670;self;-1;6;0
19;affordant;670;self;0;6;0
19;affordant;700;self;1;6;0
19;affordant;670;self;-2;6;0
19;affordant;700;self;2;4;1
19;affordant;670;self;2;4;1
19;affordant;670;self;1;4;1
19;affordant;700;self;-1;6;0
19;affordant;700;self;1;4;1
19;affordant;700;self;0;6;0
19;affordant;700;self;-2;6;0
19;affordant;670;self;1;4;1
19;affordant;670;self;0;4;1
19;affordant;700;self;2;4;1
19;affordant;700;self;2;4;1
19;affordant;670;self;-1;6;0
19;affordant;700;self;-2;6;0
19;affordant;700;self;0;6;0
19;affordant;700;self;1;4;1
19;affordant;670;self;-2;6;0
19;affordant;670;self;2;4;1
19;affordant;700;self;-1;6;0
19;affordant;670;self;2;4;1
19;affordant;670;self;-1;6;0
19;affordant;670;self;-2;6;0
19;affordant;670;self;0;6;0
19;affordant;670;self;1;4;1
19;affordant;670;self;-2;6;0
19;affordant;700;self;-2;6;0
19;affordant;670;self;0;4;1
19;affordant;700;self;2;4;1
19;affordant;670;self;-1;6;0
19;affordant;670;self;0;6;0
19;affordant;700;self;0;6;0
19;affordant;670;self;-1;6;0
19;affordant;670;self;1;4;1
19;affordant;700;self;2;4;1
19;affordant;700;self;1;6;0
19;affordant;670;self;-2;6;0
19;affordant;670;self;2;4;1
19;affordant;670;self;2;4;1
19;affordant;700;self;-1;6;0
19;affordant;700;self;0;6;0
19;affordant;700;self;-2;6;0
19;affordant;700;self;1;4;1
19;affordant;670;self;1;4;1
19;affordant;700;self;-1;6;0
19;affordant;670;self;1;6;0
19;affordant;670;self;-2;6;0
19;affordant;670;self;2;4;1
19;affordant;700;self;0;4;1
19;affordant;700;self;-1;6;0
19;affordant;670;self;2;4;1
19;affordant;670;self;-2;6;0
19;affordant;670;self;0;4;1
19;affordant;670;self;0;6;0
19;affordant;700;self;-2;6;0
19;affordant;700;self;-1;6;0
19;affordant;700;self;0;4;1
19;affordant;670;self;1;4;1
19;affordant;670;self;-1;6;0
19;affordant;670;self;-1;6;0
19;affordant;700;self;1;4;1
19;affordant;700;self;1;4;1
19;affordant;700;self;2;4;1
19;affordant;700;self;2;4;1
19;affordant;700;self;-2;6;0
20;affordant;670;self;-1;6;0
20;affordant;700;self;-1;6;0
20;affordant;670;self;1;4;1
20;affordant;670;self;-2;6;0
20;affordant;670;self;-2;6;0
20;affordant;700;self;2;4;1
20;affordant;700;self;1;4;1
20;affordant;670;self;1;4;1
20;affordant;670;self;2;4;1
20;affordant;670;self;0;6;0
20;affordant;700;self;0;4;1
20;affordant;700;self;-1;6;0
20;affordant;670;self;2;4;1
20;affordant;670;self;0;4;1
20;affordant;700;self;2;4;1
20;affordant;700;self;-2;6;0
20;affordant;700;self;0;6;0
20;affordant;700;self;1;4;1
20;affordant;670;self;-1;6;0
20;affordant;700;self;-2;6;0
20;affordant;670;self;-1;6;0
20;affordant;700;self;1;4;1
20;affordant;670;self;1;4;1
20;affordant;670;self;2;4;1
20;affordant;670;self;-1;6;0
20;affordant;700;self;0;4;1
20;affordant;670;self;-2;6;0
20;affordant;700;self;0;4;1
20;affordant;670;self;-2;6;0
20;affordant;700;self;2;4;1
20;affordant;670;self;0;6;0
20;affordant;700;self;1;4;1
20;affordant;700;self;-1;6;0
20;affordant;700;self;-1;6;0
20;affordant;670;self;1;4;1
